"Subject" "Activity" "mean_grouped" "dimension" "type_computation" "typetime" "type_number" "body_vs_gravity" "mag" "jerk" "freq"
27 "STANDING" -0.973304104615385 "ALL" "STD" "t" "Gyro" "B" "TRUE" "FALSE" "FALSE"
28 "LAYING" -0.710956808836911 "ALL" "STD" "t" "Gyro" "B" "TRUE" "FALSE" "FALSE"
29 "LAYING" -0.653732301592151 "ALL" "STD" "t" "Gyro" "B" "TRUE" "FALSE" "FALSE"
30 "LAYING" -0.573779428671018 "ALL" "STD" "t" "Gyro" "B" "TRUE" "FALSE" "FALSE"
1 "WALKING" -0.639517432642651 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
2 "WALKING" -0.746559539039735 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
3 "WALKING" -0.784056656246334 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING" -0.849581355824742 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.771259192195122 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
5 "WALKING" -0.707383517582782 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING" -0.780046966228814 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.202676039247191 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.713191348337662 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.673625525658363 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.7629795809375 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.670402026880342 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.984314541333333 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.826829028481013 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
12 "SITTING" -0.735015701865672 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.807753381612903 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
13 "SITTING" -0.712745036012232 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.608256767676639 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.98548876278481 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.805282669512195 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.860446372459016 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
17 "SITTING" -0.78281769309375 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.994575164583333 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
18 "SITTING" -0.986611885 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
18 "STANDING" -0.84851863011976 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
19 "SITTING" -0.683436541824444 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
20 "LAYING" -0.624627827903846 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
20 "STANDING" -0.730864782378788 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
21 "SITTING" -0.807817403137255 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
22 "SITTING" -0.838758636363636 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
22 "STANDING" -0.723727568292683 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
23 "STANDING" -0.623412641977151 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
24 "LAYING" -0.791646550787402 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
25 "STANDING" -0.849630706259169 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
26 "STANDING" -0.798325916709184 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
27 "LAYING" -0.778275050167785 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
27 "STANDING" -0.994198412051282 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
28 "LAYING" -0.78929494326178 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
29 "LAYING" -0.802293906366279 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
30 "LAYING" -0.785870931331593 "ALL" "MEAN" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
1 "WALKING" -0.652050770910663 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
2 "WALKING" -0.740088733655629 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
3 "WALKING" -0.80366136372434 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING" -0.870579517938144 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.802559941951219 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
5 "WALKING" -0.734187493344371 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING" -0.79820274690678 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.23683550005236 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.658017844948377 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.715838385516014 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.786176892048611 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.714863988119658 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.979257408333333 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.866905012626582 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
12 "SITTING" -0.742760839925373 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.817815795430108 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
13 "SITTING" -0.712056186747706 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.645034678692623 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.980252790253165 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.837120078079268 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.87480016568306 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
17 "SITTING" -0.80013424171875 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.99273415625 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
18 "SITTING" -0.986354497333333 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
18 "STANDING" -0.879781879790419 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
19 "SITTING" -0.7255986988425 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
20 "LAYING" -0.65307636871282 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
20 "STANDING" -0.707476828521212 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
21 "SITTING" -0.82408989995098 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
22 "SITTING" -0.862669919242424 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
22 "STANDING" -0.768258152845528 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
23 "STANDING" -0.573942888021613 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
24 "LAYING" -0.788997850813648 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
25 "STANDING" -0.872776184449878 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
26 "STANDING" -0.818279112908163 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
27 "LAYING" -0.796244747537248 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
27 "STANDING" -0.993732153205128 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
28 "LAYING" -0.805738383010471 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
29 "LAYING" -0.840156364186047 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
30 "LAYING" -0.810398514673629 "ALL" "STD" "t" "Gyro" "B" "TRUE" "TRUE" "FALSE"
1 "WALKING" -0.478448523354179 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
2 "WALKING" -0.514569861316887 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
3 "WALKING" -0.579076453758064 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
4 "WALKING" -0.668273665958763 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.497723469494309 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
5 "WALKING" -0.528503022745033 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
6 "WALKING" -0.631495453982373 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0562800368966292 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.518323878824675 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.512106792856939 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.553186448295139 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.407807233704274 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.951348618666667 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.611528074359177 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
12 "SITTING" -0.47792395599403 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.617897670354839 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
13 "SITTING" -0.589928108599083 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.33954605254918 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.958267383037975 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.562948391223628 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.666962508246721 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
17 "SITTING" -0.595908048050938 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.981396533333333 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
18 "SITTING" -0.97137329 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
18 "STANDING" -0.673154380637725 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
19 "SITTING" -0.556404444967972 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
20 "LAYING" -0.505493351425641 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
20 "STANDING" -0.603443252690404 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
21 "SITTING" -0.658664719514706 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
22 "SITTING" -0.657999241032323 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
22 "STANDING" -0.439651188565854 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
23 "STANDING" -0.529029284118011 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
24 "LAYING" -0.650121872273806 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
25 "STANDING" -0.69501971 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
26 "STANDING" -0.6317569828625 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
27 "LAYING" -0.585787631892617 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
27 "STANDING" -0.978168563846154 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
28 "LAYING" -0.628763247405236 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
29 "LAYING" -0.589294014734302 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
30 "LAYING" -0.600372067046214 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
1 "WALKING" -0.589710231217867 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
2 "WALKING" -0.646662308457285 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
3 "WALKING" -0.663079838985044 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
4 "WALKING" -0.724979750463917 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.590882542479675 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
5 "WALKING" -0.594259529756954 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
6 "WALKING" -0.682816079716102 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.274171341966292 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.583819796092208 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.651638076286121 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.624456827182986 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.552739646816667 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.946976321166667 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.674470159009494 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
12 "SITTING" -0.605529765076119 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.682955169813979 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
13 "SITTING" -0.665344858593272 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.419458109257787 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.946119101012658 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.623655618198171 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.712680990765301 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
17 "SITTING" -0.644502428118125 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.974433710625 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
18 "SITTING" -0.965101664666667 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
18 "STANDING" -0.713137798532934 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
19 "SITTING" -0.689860920113889 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
20 "LAYING" -0.604222557220513 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
20 "STANDING" -0.683038764726768 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
21 "SITTING" -0.714345739215931 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
22 "SITTING" -0.736639079823232 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
22 "STANDING" -0.572895500055285 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
23 "STANDING" -0.657048917971505 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
24 "LAYING" -0.705928425819685 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
25 "STANDING" -0.695367928718826 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
26 "STANDING" -0.673917799546684 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
27 "LAYING" -0.672092417700336 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
27 "STANDING" -0.974775499230769 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
28 "LAYING" -0.696993999667801 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
29 "LAYING" -0.639314176054942 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
30 "LAYING" -0.646522810920757 "ALL" "STD" "f" "Acc" "B" "TRUE" "FALSE" "FALSE"
1 "WALKING" 0.142062162506138 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
2 "WALKING" 0.192199738218212 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
3 "WALKING" 0.0770665587562757 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
4 "WALKING" 0.0691602833970103 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
4 "WALKING_UPSTAIRS" 0.139269821727642 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
5 "WALKING" 0.0781455594845364 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
6 "WALKING" 0.0867856673349576 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
6 "WALKING_UPSTAIRS" 0.143609598123595 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
7 "WALKING_UPSTAIRS" -0.0106873745212792 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
8 "WALKING_UPSTAIRS" 0.146541439681957 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
9 "WALKING_UPSTAIRS" -0.00358269125034722 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
10 "WALKING_DOWNSTAIRS" 0.151585663446154 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
10 "WALKING_UPSTAIRS" 0.257758402675 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
11 "WALKING_UPSTAIRS" 0.12725035020425 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
12 "SITTING" 0.120904002453955 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
12 "WALKING_DOWNSTAIRS" 0.0429490008070699 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
13 "SITTING" 0.0849475684648318 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
14 "WALKING_DOWNSTAIRS" -0.0681966962434016 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
14 "WALKING_UPSTAIRS" -0.0349621679848101 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
15 "WALKING_DOWNSTAIRS" 0.0614279187379573 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
16 "WALKING_DOWNSTAIRS" 0.0558668214710383 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
17 "SITTING" 0.0192196091749063 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
17 "WALKING_DOWNSTAIRS" 0.144284652020833 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
18 "SITTING" -0.04220509081 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
18 "STANDING" 0.103081327570659 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
19 "SITTING" 0.115775170635767 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
20 "LAYING" 0.0738546529198077 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
20 "STANDING" 0.0499649593454545 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
21 "SITTING" 0.0846512609471814 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
22 "SITTING" 0.114660387515515 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
22 "STANDING" 0.0849529148276423 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
23 "STANDING" 0.11533518491586 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
24 "LAYING" 0.0236300571840945 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
25 "STANDING" -0.0426423613907335 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
26 "STANDING" 0.0883286687093878 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
27 "LAYING" 0.176607223706242 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
27 "STANDING" 0.249754052126923 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
28 "LAYING" 0.0179948502780366 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
29 "LAYING" 0.162765300930698 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
30 "LAYING" -0.0301197123824804 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "FALSE" "TRUE"
1 "WALKING" -0.499075765624092 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
2 "WALKING" -0.509746432970861 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
3 "WALKING" -0.604752108072727 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING" -0.702045896773196 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.529301794643089 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
5 "WALKING" -0.573176177044172 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING" -0.652860664036017 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0759734389325843 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.553360009658182 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.529244911130605 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.609193721940625 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.398398451363248 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.970436012833333 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.656133473274684 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
12 "SITTING" -0.461153229439552 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.638505427183871 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
13 "SITTING" -0.607295296423853 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.472519023106762 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.981048938227848 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.614817605125915 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.713167613706148 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
17 "SITTING" -0.653531400748438 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.991203280625 "ALL" "MEAN" "f" "Acc" "B" "TRUE" "TRUE" "FALSE"
